0.888888888889,0.75,0.8
0.76,0.452380952381,0.431818181818
0.933333333333,0.920634920635,0.920634920635
0.888888888889,0.888888888889,0.878195488722
0.875,0.875,0.873015873016
0.933333333333,0.944444444444,0.932126696833
0.592592592593,0.559523809524,0.527821939587
0.952380952381,0.875,0.914285714286
0.914285714286,0.911764705882,0.913151364764
0.923076923077,0.875,0.902255639098
1.0,1.0,1.0
0.923076923077,0.875,0.902255639098
0.954545454545,0.875,0.915057915058
0.842105263158,0.840336134454,0.840336134454
0.886363636364,0.4875,0.469879518072
0.818181818182,0.694444444444,0.694444444444
0.923076923077,0.944444444444,0.915032679739
0.857142857143,0.720588235294,0.742857142857
0.814814814815,0.702380952381,0.714587737844
0.809523809524,0.5,0.447368421053
0.846153846154,0.819444444444,0.819444444444
0.866666666667,0.888888888889,0.866071428571
0.88,0.625,0.666666666667
0.7,0.666666666667,0.67032967033
0.706896551724,0.558333333333,0.539036933146
0.740740740741,0.595238095238,0.600422832981
0.846153846154,0.888888888889,0.8375
0.909090909091,0.75,0.80701754386
0.842105263158,0.829131652661,0.834782608696
0.7,0.75,0.69696969697
0.888888888889,0.916666666667,0.883116883117
0.954545454545,0.75,0.821138211382
0.961538461538,0.944444444444,0.956302521008
0.9,0.833333333333,0.866666666667
0.8,0.805555555556,0.796380090498
0.6,0.541666666667,0.52380952381
0.708333333333,0.583333333333,0.587223587224
0.888888888889,0.888888888889,0.878195488722
1.0,1.0,1.0
0.897959183673,0.808333333333,0.82207697894
0.758620689655,0.656944444444,0.670454545455
1.0,1.0,1.0
0.909090909091,0.6125,0.642276422764
0.816326530612,0.586111111111,0.600904977376
0.851851851852,0.72619047619,0.754545454545
1.0,1.0,1.0
0.815789473684,0.816526610644,0.814634146341
0.875,0.875,0.873015873016
0.909090909091,0.5,0.47619047619
0.875,0.875,0.873015873016
0.846153846154,0.888888888889,0.8375
1.0,1.0,1.0
0.7,0.708333333333,0.69696969697
0.666666666667,0.411764705882,0.4
0.947368421053,0.945588235294,0.938155515371
0.809523809524,0.595588235294,0.611111111111
1.0,1.0,1.0
0.9,0.875,0.89010989011
0.96,0.97619047619,0.932249322493
0.8,0.791666666667,0.791666666667
0.925925925926,0.888888888889,0.911184210526
0.961538461538,0.970588235294,0.958532695375
0.886363636364,0.4875,0.469879518072
0.818181818182,0.5,0.45
0.741379310345,0.598611111111,0.593267882188
0.885245901639,0.833333333333,0.859770114943
0.833333333333,0.722222222222,0.754500818331
0.973684210526,0.970588235294,0.973220577872
0.869565217391,0.857843137255,0.839160839161
0.869565217391,0.783333333333,0.747252747253
0.819672131148,0.783333333333,0.792709298733
0.894736842105,0.874264705882,0.874264705882
0.76,0.452380952381,0.431818181818
0.888888888889,0.809523809524,0.828752642706
0.933333333333,0.916666666667,0.928229665072
0.875,0.75,0.794871794872
1.0,1.0,1.0
0.75,0.75,0.733333333333
0.95652173913,0.970588235294,0.946386946387
0.918367346939,0.863888888889,0.863888888889
0.954545454545,0.75,0.821138211382
0.842105263158,0.84593837535,0.841666666667
0.794871794872,0.785714285714,0.788043478261
1.0,1.0,1.0
0.818181818182,0.5,0.45
1.0,1.0,1.0
0.9,0.875,0.89010989011
0.925925925926,0.916666666667,0.916666666667
0.761904761905,0.566176470588,0.571428571429
1.0,1.0,1.0
0.814814814815,0.642857142857,0.666666666667
1.0,1.0,1.0
0.819672131148,0.805952380952,0.802472770091
0.886363636364,0.4875,0.469879518072
0.947368421053,0.946778711485,0.946778711485
0.869565217391,0.803921568627,0.820779220779
0.820512820513,0.821428571429,0.820039551747
0.84,0.5,0.45652173913
0.833333333333,0.666666666667,0.7
1.0,1.0,1.0
