1.0,0.5,0.723551443501,0.687179487179,1.0,1.0,0.333333333333
0.0,0.5,0.0,0.352564102564,1.0,1.0,0.333333333333
0.5,1.0,0.480448471294,0.762179487179,1.0,1.0,1.0
1.0,0.5,0.608697616382,0.718269230769,1.0,1.0,1.0
0.25,0.5,0.46105364345,0.692307692308,1.0,1.0,1.0
0.0,0.5,0.37568820887,0.65,1.0,1.0,1.0
0.0,0.5,0.275743488459,0.511858974359,1.0,1.0,0.333333333333
1.0,0.5,0.170014695285,0.448717948718,1.0,1.0,0.333333333333
0.0,0.5,0.299336338183,0.54358974359,1.0,1.0,0.333333333333
1.0,0.5,0.0105858418466,0.362179487179,1.0,1.0,0.333333333333
0.5,0.5,0.542355005337,0.632051282051,1.0,1.0,0.333333333333
0.0,1.0,0.217716665689,0.492307692308,1.0,1.0,0.333333333333
1.0,0.5,0.440688988028,0.605769230769,1.0,1.0,0.333333333333
0.25,0.5,0.210840525352,0.419230769231,1.0,1.0,0.333333333333
1.0,0.5,0.372228345241,0.614102564103,1.0,1.0,0.333333333333
0.5,0.5,0.452165148447,0.614102564103,1.0,1.0,0.833333333333
1.0,0.5,0.335316483939,0.541987179487,1.0,1.0,0.333333333333
0.0,1.0,0.282295229253,0.544230769231,1.0,1.0,0.333333333333
1.0,0.5,0.794732351228,1.0,1.0,1.0,1.0
1.0,0.5,0.462704257413,0.557051282051,1.0,1.0,1.0
0.5,0.5,0.494097920749,0.701602564103,1.0,1.0,1.0
0.5,1.0,0.452370115992,0.757692307692,1.0,1.0,1.0
1.0,0.5,0.0245343259806,0.367948717949,1.0,1.0,0.333333333333
0.0,0.5,0.307566424533,0.540705128205,1.0,1.0,0.333333333333
0.5,1.0,0.583407069851,0.765384615385,1.0,1.0,1.0
0.0,0.5,0.292741639471,0.520512820513,1.0,1.0,0.333333333333
0.5,1.0,0.647603348482,0.904487179487,1.0,1.0,1.0
0.5,0.5,0.405517058089,0.626602564103,1.0,1.0,1.0
0.875,0.0,0.417014835501,0.54375,1.0,1.0,0.333333333333
0.5,1.0,0.538125300687,0.639743589744,1.0,1.0,0.333333333333
1.0,0.0,0.623465859219,0.520993589744,1.0,0.333333333333,0.333333333333
1.0,0.5,0.512702623082,0.358333333333,1.0,0.0,0.333333333333
1.0,0.0,1.0,0.691826923077,1.0,0.0,1.0
0.75,0.5,0.665464754931,0.497756410256,1.0,0.0,0.777777777778
0.25,0.5,0.482031701567,0.187820512821,0.0,0.0,0.333333333333
0.75,0.5,0.451175394377,0.0990384615385,0.0,0.0,0.0
1.0,0.5,0.199875894174,0.0,0.0,0.0,0.0
0.875,0.0,0.274034491038,0.0386217948718,0.0,0.0,0.0
