1.0,nan,1.0,1.0,0.526184538653,0.689583333333,0.553938431684,nan,0.5,0.250749733644,0.0,0.0,0.0,0.0,1.0,0.0,0.160574221396,0.0897271281501,0.0,0.00224586552669,0.0129777810209
1.63182445261e-11,nan,2.70625798912e-11,1.41604795238e-10,0.135910224439,0.0166666666667,0.0972038458146,nan,0.5,0.850487105134,0.383723703501,0.314305364512,0.0,0.99173553719,1.0,0.0977708541952,0.51699846842,0.363919257751,0.399855469115,0.0317709243259,0.0871840943515
6.00088767766e-11,nan,7.43859775084e-11,2.87639834538e-10,0.072319201995,0.0166666666667,0.0590103201905,nan,0.5,0.778561203408,0.415037493774,0.366231086657,0.0,1.0,1.0,0.0286244828355,0.417670622209,0.297151584575,0.640266021029,0.0445614979662,0.0746694438997
1.52126960377e-11,nan,3.9206220827e-11,3.20637907698e-10,0.334164588529,0.59375,0.355296815736,nan,0.5,0.700575851938,0.265150080319,0.095598349381,0.0,1.0,1.0,0.104136214592,0.327645086293,0.214516473334,0.0722275969517,0.0111200790432,0.0150289017341
1.94557750358e-11,nan,4.05843570977e-11,1.86195698142e-10,0.0523690773067,0.125,0.043309517509,nan,0.5,0.796367798363,0.654741612127,1.0,0.0,1.0,1.0,0.0833175295514,0.731253462566,0.566553555669,0.631946898478,0.107525323933,0.132017806126
4.45358938375e-11,nan,5.45975494038e-11,1.00711576354e-10,0.0,0.0166666666667,0.00926170944694,nan,0.5,0.936773259886,0.582149596302,1.0,0.0041265474553,1.0,1.0,0.0381896152046,0.610275683525,0.454626337755,0.924018349237,0.2921312741,0.11809365399
9.24890595195e-12,nan,1.08082014674e-11,2.08772903457e-11,0.0274314214464,0.075,0.00785040134074,nan,0.5,0.807871006244,0.696482810385,1.0,0.0041265474553,1.0,1.0,0.53234691185,0.63758596906,0.524245076404,0.851389533973,0.436348939042,0.142586539978
1.34249006971e-11,nan,1.78318555774e-11,3.91295738753e-11,0.0448877805486,0.2,0.00317544323895,nan,0.5,0.718493601696,0.76032043323,1.0,0.0,1.0,1.0,0.116389968208,0.480527408175,0.335984794735,0.847888931884,0.36334008861,0.0836111068521
3.78355186545e-12,nan,7.03645091127e-12,2.47373182576e-11,0.0311720698254,0.233333333333,0.00987915674341,nan,0.5,0.561722364022,0.829952229634,1.0,1.0,1.0,1.0,0.318511358143,0.483208934175,0.357120830829,0.865736263844,0.592786309322,0.100939159798
8.3171056787e-12,nan,1.29434598441e-11,3.36702573741e-11,0.0249376558603,0.0166666666667,0.0220516891594,nan,0.5,0.64027836743,0.796902291715,1.0,0.00103163686382,1.0,1.0,0.17533590528,0.747636254976,0.691221794183,0.90774685466,0.505459071726,0.142586539978
