0.831578947368,0.233333333333,0.297297297297,0.257142857143,0.357142857143,0.115384615385,0.269230769231,0.136363636364,0.105263157895,0.25
0.908771929825,0.0916666666667,0.162162162162,0.228571428571,0.285714285714,0.269230769231,0.115384615385,0.227272727273,0.157894736842,0.25
0.845614035088,0.166666666667,0.162162162162,0.4,0.321428571429,0.0384615384615,0.423076923077,0.272727272727,0.263157894737,0.1
0.947368421053,0.0,0.108108108108,0.2,0.357142857143,0.307692307692,0.269230769231,0.0909090909091,0.210526315789,0.15
0.761403508772,0.258333333333,0.189189189189,0.342857142857,0.392857142857,0.192307692308,0.423076923077,0.363636363636,0.473684210526,0.2
0.926315789474,0.116666666667,0.0,0.285714285714,0.357142857143,0.153846153846,0.0384615384615,0.136363636364,0.421052631579,0.05
0.842105263158,0.0833333333333,0.432432432432,0.257142857143,0.25,0.346153846154,0.307692307692,0.272727272727,0.368421052632,0.15
0.677192982456,0.208333333333,0.351351351351,0.542857142857,0.714285714286,0.615384615385,0.346153846154,0.5,0.473684210526,8.67361737988e-17
0.905263157895,0.108333333333,0.108108108108,0.114285714286,0.321428571429,0.230769230769,0.115384615385,0.318181818182,0.210526315789,0.35
0.715789473684,0.3,0.297297297297,0.285714285714,0.607142857143,0.538461538462,0.153846153846,0.454545454545,0.315789473684,0.15
0.824561403509,0.2,0.243243243243,0.514285714286,0.321428571429,5.00401002686e-17,0.115384615385,0.318181818182,0.368421052632,0.15
0.8,0.183333333333,0.27027027027,0.228571428571,0.428571428571,0.461538461538,0.192307692308,0.227272727273,0.526315789474,0.15
0.957894736842,0.183333333333,0.0810810810811,0.114285714286,0.0,0.0,0.192307692308,0.0909090909091,0.263157894737,0.05
1.0,0.175,0.027027027027,0.0,0.178571428571,8.34001671143e-17,0.0,0.0,0.157894736842,0.0
0.849122807018,0.325,0.162162162162,0.171428571429,0.142857142857,0.192307692308,0.153846153846,0.181818181818,0.157894736842,0.1
0.410526315789,0.333333333333,1.0,0.628571428571,0.75,0.5,0.692307692308,0.772727272727,0.526315789474,1.0
0.750877192982,0.5,0.27027027027,0.142857142857,0.142857142857,0.153846153846,0.269230769231,0.363636363636,0.0,0.15
0.168421052632,0.708333333333,0.891891891892,0.885714285714,0.928571428571,1.0,1.0,0.772727272727,0.578947368421,0.6
0.0,1.0,0.891891891892,1.0,1.0,0.769230769231,0.846153846154,1.0,1.0,0.8
