0.0898876404494,0.037037037037,0.0416666666667,0.0625,0.0,0.0,0.0,0.0,0.0666666666667
0.112359550562,0.037037037037,0.0833333333333,0.0625,0.0,0.0588235294118,0.0625,0.0,0.0666666666667
0.101123595506,0.0740740740741,0.0416666666667,0.0625,0.125,0.0,0.0625,0.0,0.2
0.101123595506,0.444444444444,0.416666666667,0.3125,0.125,0.0588235294118,0.25,0.230769230769,0.0666666666667
0.0449438202247,0.296296296296,0.541666666667,0.3125,0.0625,0.0,0.0625,0.230769230769,0.0666666666667
0.112359550562,0.518518518519,0.416666666667,0.25,0.125,0.117647058824,0.0625,0.0769230769231,0.133333333333
0.112359550562,0.259259259259,0.25,0.375,0.1875,0.117647058824,0.1875,0.230769230769,0.0666666666667
0.0337078651685,0.222222222222,0.25,0.125,0.0,0.0,0.0625,0.0,0.0666666666667
0.0337078651685,0.111111111111,0.125,0.25,0.0625,0.0,0.125,0.153846153846,4.62592926927e-17
0.0224719101124,0.0740740740741,0.208333333333,0.125,0.125,0.176470588235,0.0,0.0,1.04083408559e-16
0.224719101124,0.037037037037,0.125,0.25,0.1875,0.117647058824,0.0,0.0,0.0666666666667
0.101123595506,0.259259259259,0.166666666667,0.4375,0.0625,0.117647058824,0.0625,0.0769230769231,0.133333333333
0.101123595506,0.148148148148,0.291666666667,0.125,0.0625,0.117647058824,0.1875,0.230769230769,0.266666666667
0.112359550562,0.037037037037,0.0833333333333,0.0,0.0,0.0,0.125,0.0769230769231,1.15648231732e-16
0.112359550562,0.0740740740741,0.125,0.125,0.125,0.0,0.0625,0.307692307692,0.266666666667
0.123595505618,0.222222222222,0.333333333333,0.5625,0.5,0.411764705882,0.5,0.538461538462,0.2
0.134831460674,0.111111111111,0.166666666667,0.25,0.0625,0.117647058824,0.0,0.307692307692,0.2
0.0786516853933,0.0740740740741,0.0833333333333,0.0,0.0625,0.0588235294118,0.0,0.230769230769,6.93889390391e-17
0.0449438202247,0.037037037037,0.0,0.125,0.0,0.0588235294118,0.0,0.0769230769231,1.15648231732e-16
0.168539325843,0.0,0.0,0.125,0.0,0.0588235294118,0.0,0.0769230769231,4.62592926927e-17
0.0786516853933,0.222222222222,0.25,0.1875,0.125,0.235294117647,0.125,0.153846153846,0.0666666666667
0.0112359550562,0.259259259259,0.0416666666667,0.0,0.0,0.0,0.125,0.0769230769231,5.78241158659e-17
0.224719101124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15648231732e-17
0.606741573034,0.259259259259,0.0833333333333,0.0,0.0625,0.0,0.0,0.230769230769,0.133333333333
0.0224719101124,0.259259259259,0.0416666666667,0.0625,0.0,0.0,0.0,0.0,1.61907524425e-16
0.0786516853933,0.111111111111,0.0833333333333,0.25,0.125,0.0588235294118,0.0,0.0,2.08166817117e-16
0.247191011236,0.111111111111,0.125,0.0,0.125,0.117647058824,0.1875,0.0,0.2
0.101123595506,0.0,0.0416666666667,0.0625,0.25,0.117647058824,0.0,0.230769230769,8.09537622123e-17
0.112359550562,0.111111111111,0.0833333333333,0.125,0.0625,0.0588235294118,0.0,0.0,1.50342701251e-16
1.0,0.222222222222,0.0416666666667,0.0625,0.375,0.176470588235,0.125,0.307692307692,0.0666666666667
0.0674157303371,0.148148148148,0.0,0.0625,0.0625,0.0,0.125,0.0,1.15648231732e-16
0.179775280899,0.222222222222,0.0,0.0625,0.25,0.294117647059,0.375,0.230769230769,0.2
0.112359550562,0.148148148148,0.166666666667,0.375,0.1875,0.176470588235,0.0625,0.230769230769,0.2
0.0674157303371,0.555555555556,0.5,0.5625,0.25,0.176470588235,0.125,0.846153846154,0.266666666667
0.134831460674,0.481481481481,0.375,0.75,0.5,0.294117647059,0.25,0.615384615385,0.4
0.0674157303371,0.666666666667,0.5,0.5,0.625,0.411764705882,0.875,0.384615384615,0.333333333333
0.14606741573,0.407407407407,0.333333333333,0.4375,0.5,0.176470588235,0.3125,0.384615384615,0.466666666667
0.0674157303371,0.444444444444,0.375,0.75,0.25,0.235294117647,0.625,0.230769230769,0.4
0.134831460674,0.62962962963,0.5,0.5,0.3125,0.294117647059,0.5,0.384615384615,0.533333333333
