0.235294,1.000000,0.139207,0.063485,0.000000,0.000000,0.200000,0.980373,0.104167,0.798787,0.607899,0.434994,0.349306,0.451302,0.955882,0.087723,0.421777,0.177683,0.163808,0.075724,0.075724
0.235294,1.000000,0.226270,0.083762,0.000000,0.000000,0.200000,0.977429,0.250000,0.437908,0.168129,0.159174,0.095839,0.034997,0.689655,0.009418,0.270115,0.589327,0.516289,0.711884,0.711884
1.000000,1.000000,0.371925,0.046951,0.000000,0.000000,0.000000,0.917566,0.520833,0.860628,0.642854,0.388821,0.442623,0.486028,0.424757,0.037230,0.220927,0.134466,0.237521,0.078303,0.078303
1.000000,0.000000,0.205907,0.014662,0.000000,0.000000,0.000000,0.869480,0.000000,1.000000,0.840511,0.538275,0.459016,0.794357,0.951087,0.164993,0.413409,0.082181,0.097007,0.000000,0.000000
0.705882,1.000000,0.763712,0.680549,0.466667,0.428571,0.733333,0.824338,0.437500,0.524398,0.625359,0.623329,0.892812,0.540152,0.597015,0.621021,0.274643,0.083635,0.145416,0.086403,0.086403
0.705882,1.000000,0.831268,0.458119,0.200000,0.000000,0.466667,0.612365,0.791667,0.443541,0.561125,0.601458,0.559899,0.468801,0.226064,0.432390,0.038705,0.068123,0.150093,0.104304,0.104304
0.705882,1.000000,0.652850,0.561379,0.466667,0.428571,0.466667,0.972522,0.833333,0.836227,0.754958,0.634265,0.609079,0.609740,0.363372,0.011672,0.048907,0.059675,0.114257,0.054466,0.054466
0.705882,1.000000,0.744144,0.655592,0.466667,0.428571,0.733333,0.986261,0.750000,0.807575,0.789702,0.600243,0.554855,0.739691,0.545213,0.005372,0.295564,0.114466,0.145263,0.040650,0.040650
0.705882,1.000000,0.789652,0.586336,0.466667,0.428571,0.466667,0.966634,0.312500,0.672915,0.585584,0.520049,0.436318,0.462697,0.917969,0.365801,0.523695,0.240487,0.208446,0.106930,0.106930
0.705882,1.000000,0.694123,0.543909,0.466667,0.428571,0.466667,0.984298,0.645833,0.611964,0.623587,0.623329,0.528373,0.516278,0.545213,0.527683,0.327455,0.134105,0.140844,0.087294,0.087294
